Log file open, 01/20/23 00:24:26
[2023.01.19-23.24.30:512][  0]LogTextureFormatOodle: Display: Oodle Texture loading DLL: oo2tex_win64_2.9.6.dll
[2023.01.19-23.24.30:520][  0]LogTextureFormatOodle: Display: Oodle Texture loading DLL: oo2tex_win64_2.9.7.dll
[2023.01.19-23.24.30:529][  0]LogTextureFormatOodle: Display: Oodle Texture loading DLL: oo2tex_win64_2.9.8.dll
[2023.01.19-23.24.30:538][  0]LogTextureFormatManager: Display: Loaded Base TextureFormat: TextureFormatOodle
[2023.01.19-23.24.30:554][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'Android'
[2023.01.19-23.24.30:554][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'Android_ASTC'
[2023.01.19-23.24.30:554][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'Android_DXT'
[2023.01.19-23.24.30:554][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'Android_ETC2'
[2023.01.19-23.24.30:554][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'AndroidClient'
[2023.01.19-23.24.30:554][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'Android_ASTCClient'
[2023.01.19-23.24.30:554][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'Android_DXTClient'
[2023.01.19-23.24.30:554][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'Android_ETC2Client'
[2023.01.19-23.24.30:554][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'Android_Multi'
[2023.01.19-23.24.30:554][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'Android_MultiClient'
[2023.01.19-23.24.30:586][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'HoloLens'
[2023.01.19-23.24.30:586][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'HoloLensClient'
[2023.01.19-23.24.30:602][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'IOS'
[2023.01.19-23.24.30:602][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'IOSClient'
[2023.01.19-23.24.30:615][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'Linux'
[2023.01.19-23.24.30:615][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'LinuxEditor'
[2023.01.19-23.24.30:615][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'LinuxServer'
[2023.01.19-23.24.30:615][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'LinuxClient'
[2023.01.19-23.24.30:626][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'LinuxArm64'
[2023.01.19-23.24.30:626][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'LinuxArm64Server'
[2023.01.19-23.24.30:626][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'LinuxArm64Client'
[2023.01.19-23.24.30:637][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'TVOS'
[2023.01.19-23.24.30:637][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'TVOSClient'
[2023.01.19-23.24.30:662][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'Windows'
[2023.01.19-23.24.30:662][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'WindowsEditor'
[2023.01.19-23.24.30:662][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'WindowsServer'
[2023.01.19-23.24.30:662][  0]LogTargetPlatformManager: Display: Loaded TargetPlatform 'WindowsClient'
[2023.01.19-23.24.30:662][  0]LogTargetPlatformManager: Display: Building Assets For WindowsEditor
[2023.01.19-23.24.30:663][  0]LogTargetPlatformManager: Unable to find audio format BINKA from hinted modules, loading all potential format modules to find it
[2023.01.19-23.24.30:673][  0]LogTargetPlatformManager: Loaded format module AudioFormatADPCM
[2023.01.19-23.24.30:673][  0]LogTargetPlatformManager:   ADPCM
[2023.01.19-23.24.30:673][  0]LogTargetPlatformManager:   PCM
[2023.01.19-23.24.30:683][  0]LogTargetPlatformManager: Loaded format module AudioFormatBink
[2023.01.19-23.24.30:683][  0]LogTargetPlatformManager:   BINKA
[2023.01.19-23.24.30:722][  0]LogAudioDebug: Display: Lib vorbis DLL was dynamically loaded.
[2023.01.19-23.24.30:722][  0]LogTargetPlatformManager: Loaded format module AudioFormatOgg
[2023.01.19-23.24.30:722][  0]LogTargetPlatformManager:   OGG
[2023.01.19-23.24.30:735][  0]LogTargetPlatformManager: Loaded format module AudioFormatOpus
[2023.01.19-23.24.30:735][  0]LogTargetPlatformManager:   OPUS
[2023.01.19-23.24.30:882][  0]LogTargetPlatformManager: Unable to find shader format SF_METAL from hinted modules, loading all potential format modules to find it
[2023.01.19-23.24.30:907][  0]LogTargetPlatformManager: Loaded format module MetalShaderFormat
[2023.01.19-23.24.30:907][  0]LogTargetPlatformManager:   SF_METAL
[2023.01.19-23.24.30:907][  0]LogTargetPlatformManager:   SF_METAL_MRT
[2023.01.19-23.24.30:907][  0]LogTargetPlatformManager:   SF_METAL_TVOS
[2023.01.19-23.24.30:907][  0]LogTargetPlatformManager:   SF_METAL_MRT_TVOS
[2023.01.19-23.24.30:907][  0]LogTargetPlatformManager:   SF_METAL_SM5
[2023.01.19-23.24.30:907][  0]LogTargetPlatformManager:   SF_METAL_MACES3_1
[2023.01.19-23.24.30:907][  0]LogTargetPlatformManager:   SF_METAL_MRT_MAC
[2023.01.19-23.24.30:907][  0]LogTargetPlatformManager: Loaded format module ShaderFormatD3D
[2023.01.19-23.24.30:907][  0]LogTargetPlatformManager:   PCD3D_SM6
[2023.01.19-23.24.30:907][  0]LogTargetPlatformManager:   PCD3D_SM5
[2023.01.19-23.24.30:907][  0]LogTargetPlatformManager:   PCD3D_ES31
[2023.01.19-23.24.30:907][  0]LogTargetPlatformManager:   D3D_ES3_1_HOLOLENS
[2023.01.19-23.24.30:907][  0]LogTargetPlatformManager: Loaded format module ShaderFormatOpenGL
[2023.01.19-23.24.30:907][  0]LogTargetPlatformManager:   GLSL_150_ES31
[2023.01.19-23.24.30:907][  0]LogTargetPlatformManager:   GLSL_ES3_1_ANDROID
[2023.01.19-23.24.30:931][  0]LogTargetPlatformManager: Loaded format module ShaderFormatVectorVM
[2023.01.19-23.24.30:931][  0]LogTargetPlatformManager:   VVM_1_0
[2023.01.19-23.24.30:931][  0]LogTargetPlatformManager: Loaded format module VulkanShaderFormat
[2023.01.19-23.24.30:931][  0]LogTargetPlatformManager:   SF_VULKAN_SM5
[2023.01.19-23.24.30:931][  0]LogTargetPlatformManager:   SF_VULKAN_ES31_ANDROID
[2023.01.19-23.24.30:931][  0]LogTargetPlatformManager:   SF_VULKAN_ES31
[2023.01.19-23.24.30:931][  0]LogTargetPlatformManager:   SF_VULKAN_SM5_ANDROID
[2023.01.19-23.24.30:931][  0]LogRendererCore: Ray tracing is disabled. Reason: disabled through project setting (r.RayTracing=0).
[2023.01.19-23.24.30:934][  0]LogDerivedDataCache: FDerivedDataBackendGraph: Pak pak cache file ../../../../../../Users/Giovan/Documents/Unreal Projects/CoursAnim/DerivedDataCache/DDC.ddp not found, will not use a pak cache.
[2023.01.19-23.24.30:934][  0]LogDerivedDataCache: Unable to find inner node Pak for hierarchy Hierarchy.
[2023.01.19-23.24.30:934][  0]LogDerivedDataCache: FDerivedDataBackendGraph: CompressedPak pak cache file ../../../../../../Users/Giovan/Documents/Unreal Projects/CoursAnim/DerivedDataCache/Compressed.ddp not found, will not use a pak cache.
[2023.01.19-23.24.30:934][  0]LogDerivedDataCache: Unable to find inner node CompressedPak for hierarchy Hierarchy.
[2023.01.19-23.24.30:952][  0]LogDerivedDataCache: Display: ../../../Engine/DerivedDataCache/Compressed.ddp: Opened pak cache for reading. (1433 MiB)
[2023.01.19-23.24.30:953][  0]LogDerivedDataCache: FDerivedDataBackendGraph: EnterprisePak pak cache file ../../../Enterprise/DerivedDataCache/Compressed.ddp not found, will not use a pak cache.
[2023.01.19-23.24.30:953][  0]LogDerivedDataCache: Unable to find inner node EnterprisePak for hierarchy Hierarchy.
[2023.01.19-23.24.30:962][  0]LogDerivedDataCache: Speed tests for C:/Users/Giovan/AppData/Local/UnrealEngine/Common/DerivedDataCache took 0.01 seconds
[2023.01.19-23.24.30:962][  0]LogDerivedDataCache: Display: Performance to C:/Users/Giovan/AppData/Local/UnrealEngine/Common/DerivedDataCache: Latency=0.04ms. RandomReadSpeed=170.17MBs, RandomWriteSpeed=278.32MBs. Assigned SpeedClass 'Local'
[2023.01.19-23.24.30:963][  0]LogDerivedDataCache: Using Local data cache path C:/Users/Giovan/AppData/Local/UnrealEngine/Common/DerivedDataCache: Writable
[2023.01.19-23.24.30:963][  0]LogDerivedDataCache: Shared data cache path not found in *engine.ini, will not use an Shared cache.
[2023.01.19-23.24.30:963][  0]LogDerivedDataCache: Unable to find inner node Shared for hierarchy Hierarchy.
[2023.01.19-23.24.30:963][  0]LogVirtualization: Display: VirtualizationSystem name found in ini file: None
[2023.01.19-23.24.30:963][  0]LogVirtualization: Display: FNullVirtualizationSystem mounted, virtualization will be disabled
[2023.01.19-23.24.30:963][  0]LogShaderCompilers: Guid format shader working directory is -20 characters bigger than the processId version (../../../../../../Users/Giovan/Documents/Unreal Projects/CoursAnim/Intermediate/Shaders/WorkingDirectory/20972/).
[2023.01.19-23.24.30:963][  0]LogShaderCompilers: Cleaned the shader compiler working directory 'C:/Users/Giovan/AppData/Local/Temp/UnrealShaderWorkingDir/1EAC801649DBD21E5BBC1CB5518D3D97/'.
[2023.01.19-23.24.30:963][  0]LogXGEController: Cannot use XGE Controller as Incredibuild is not installed on this machine.
[2023.01.19-23.24.30:963][  0]LogShaderCompilers: Display: Using Local Shader Compiler with 8 workers.
[2023.01.19-23.24.33:255][  0]LogTurnkeySupport: Completed SDK detection: ExitCode = 0
[2023.01.19-23.24.34:044][  0]LogShaderCompilers: Display: Compiling shader autogen file: ../../../../../../Users/Giovan/Documents/Unreal Projects/CoursAnim/Intermediate/ShaderAutogen/PCD3D_SM6/AutogenShaderHeaders.ush
[2023.01.19-23.24.34:044][  0]LogShaderCompilers: Display: Autogen file is unchanged, skipping write.
[2023.01.19-23.24.34:201][  0]LogInit: FStereoShaderAspects: --- StereoAspects begin ---
[2023.01.19-23.24.34:201][  0]LogInit: FStereoShaderAspects: Platform=PCD3D_SM6 (49)
[2023.01.19-23.24.34:201][  0]LogInit: FStereoShaderAspects: bInstancedStereo = 0
[2023.01.19-23.24.34:201][  0]LogInit: FStereoShaderAspects: bMobilePlatform = 0
[2023.01.19-23.24.34:201][  0]LogInit: FStereoShaderAspects: bMobilePostprocessing = 1
[2023.01.19-23.24.34:201][  0]LogInit: FStereoShaderAspects: bMobileMultiView = 0
[2023.01.19-23.24.34:201][  0]LogInit: FStereoShaderAspects: bMultiViewportCapable = 1
[2023.01.19-23.24.34:201][  0]LogInit: FStereoShaderAspects: bInstancedStereoNative = 0
[2023.01.19-23.24.34:201][  0]LogInit: FStereoShaderAspects: ---
[2023.01.19-23.24.34:201][  0]LogInit: FStereoShaderAspects: bMobileMultiViewCoreSupport = 0
[2023.01.19-23.24.34:201][  0]LogInit: FStereoShaderAspects: bMobileMultiViewNative = 0
[2023.01.19-23.24.34:201][  0]LogInit: FStereoShaderAspects: bMobileMultiViewFallback = 0
[2023.01.19-23.24.34:201][  0]LogInit: FStereoShaderAspects: ---
[2023.01.19-23.24.34:201][  0]LogInit: FStereoShaderAspects: bInstancedMultiViewportEnabled = 0
[2023.01.19-23.24.34:201][  0]LogInit: FStereoShaderAspects: bInstancedStereoEnabled = 0
[2023.01.19-23.24.34:201][  0]LogInit: FStereoShaderAspects: bMobileMultiViewEnabled = 0
[2023.01.19-23.24.34:201][  0]LogInit: FStereoShaderAspects: --- StereoAspects end ---
[2023.01.19-23.24.34:270][  0]LogSlate: Using FreeType 2.10.0
[2023.01.19-23.24.34:285][  0]LogSlate: SlateFontServices - WITH_FREETYPE: 1, WITH_HARFBUZZ: 1
[2023.01.19-23.24.34:324][  0]LogAssetRegistry: FAssetRegistry took 0.0111 seconds to start up
[2023.01.19-23.24.34:328][  0]LogEditorDomain: Display: EditorDomain is Disabled
[2023.01.19-23.24.34:455][  0]LogTexture: Display: Texture Encode Speed: FinalIfAvailable (editor).
[2023.01.19-23.24.34:734][  0]LogInit: Selected Device Profile: [WindowsEditor]
[2023.01.19-23.24.34:735][  0]LogDeviceProfileManager: Available device profiles:
[2023.01.19-23.24.34:735][  0]LogDeviceProfileManager: 	[00000A3DE2B5E000][00000A3DD8FFD800 52] GlobalDefaults, 
[2023.01.19-23.24.34:735][  0]LogDeviceProfileManager: 	[00000A3DE2B5FE00][00000A3DD9DA2800 52] Windows, 
[2023.01.19-23.24.34:735][  0]LogDeviceProfileManager: 	[00000A3DE2B5FA00][00000A3DD9DA5000 52] WindowsEditor, 
[2023.01.19-23.24.34:735][  0]LogDeviceProfileManager: 	[00000A3DE2B5E400][00000A3DD91D7800 52] WindowsServer, 
[2023.01.19-23.24.34:735][  0]LogDeviceProfileManager: 	[00000A3DE2B5EA00][00000A3DDBEA0000 52] WindowsClient, 
[2023.01.19-23.24.34:735][  0]LogDeviceProfileManager: 	[00000A3DE2B5DE00][00000A3DD9DA0000 52] IOS, 
[2023.01.19-23.24.34:735][  0]LogDeviceProfileManager: 	[00000A3DE2B5F800][00000A3DD8F92800 52] iPadAir2, 
[2023.01.19-23.24.34:735][  0]LogDeviceProfileManager: 	[00000A3DE32F0400][00000A3DE2FF2800 52] IPadPro, 
[2023.01.19-23.24.34:735][  0]LogDeviceProfileManager: 	[00000A3DE32F0600][00000A3DE2FF0000 52] iPadAir3, 
[2023.01.19-23.24.34:735][  0]LogDeviceProfileManager: 	[00000A3DE32F1400][00000A3DE2FF7800 52] iPadAir4, 
[2023.01.19-23.24.34:735][  0]LogDeviceProfileManager: 	[00000A3DE32F0800][00000A3DE2FFA000 52] iPadAir5, 
[2023.01.19-23.24.34:735][  0]LogDeviceProfileManager: 	[00000A3DE32F1C00][00000A3DE2FFC800 52] iPadMini4, 
[2023.01.19-23.24.34:735][  0]LogDeviceProfileManager: 	[00000A3DE32F1600][00000A3DD2440000 52] iPadMini5, 
[2023.01.19-23.24.34:735][  0]LogDeviceProfileManager: 	[00000A3DE32F0C00][00000A3DE32A0000 52] iPadMini6, 
[2023.01.19-23.24.34:735][  0]LogDeviceProfileManager: 	[00000A3DE32F1A00][00000A3DE32AA000 52] iPhone6S, 
[2023.01.19-23.24.34:735][  0]LogDeviceProfileManager: 	[00000A3DE32F3E00][00000A3DE32A7800 52] iPhone7, 
[2023.01.19-23.24.34:735][  0]LogDeviceProfileManager: 	[00000A3DE32F3C00][00000A3DE32A5000 52] iPodTouch7, 
[2023.01.19-23.24.34:735][  0]LogDeviceProfileManager: 	[00000A3DE32F0000][00000A3DE32AC800 52] iPhone6SPlus, 
[2023.01.19-23.24.34:735][  0]LogDeviceProfileManager: 	[00000A3DE32F1800][00000A3DE2FF5000 52] iPhone7Plus, 
[2023.01.19-23.24.34:735][  0]LogDeviceProfileManager: 	[00000A3DE32F0E00][00000A3DE32C0000 52] iPhoneSE, 
[2023.01.19-23.24.34:735][  0]LogDeviceProfileManager: 	[00000A3DE32F0200][00000A3DE32C5000 52] iPhone8, 
[2023.01.19-23.24.34:735][  0]LogDeviceProfileManager: 	[00000A3DE32F1000][00000A3DE32C7800 52] iPhone8Plus, 
[2023.01.19-23.24.34:735][  0]LogDeviceProfileManager: 	[00000A3DE32F3200][00000A3DE32CA000 52] iPhoneX, 
[2023.01.19-23.24.34:735][  0]LogDeviceProfileManager: 	[00000A3DE32F2C00][00000A3DE32CC800 52] iPhoneXS, 
[2023.01.19-23.24.34:735][  0]LogDeviceProfileManager: 	[00000A3DE32F2A00][00000A3DE32A2800 52] iPhoneXSMax, 
[2023.01.19-23.24.34:735][  0]LogDeviceProfileManager: 	[00000A3DE32F2400][00000A3DE32E0000 52] iPhoneXR, 
[2023.01.19-23.24.34:735][  0]LogDeviceProfileManager: 	[00000A3DE32F2200][00000A3DE32E5000 52] iPhone11, 
[2023.01.19-23.24.34:735][  0]LogDeviceProfileManager: 	[00000A3DE32F2E00][00000A3DE32E7800 52] iPhone11Pro, 
[2023.01.19-23.24.34:735][  0]LogDeviceProfileManager: 	[00000A3DE32F2800][00000A3DE32EA000 52] iPhone11ProMax, 
[2023.01.19-23.24.34:735][  0]LogDeviceProfileManager: 	[00000A3DE32F3400][00000A3DE32EC800 52] iPhoneSE2, 
[2023.01.19-23.24.34:735][  0]LogDeviceProfileManager: 	[00000A3DE32F2000][00000A3DE32C2800 52] iPhone12Mini, 
[2023.01.19-23.24.34:735][  0]LogDeviceProfileManager: 	[00000A3DE32F4000][00000A3DE3300000 52] iPhone12, 
[2023.01.19-23.24.34:735][  0]LogDeviceProfileManager: 	[00000A3DE32F1E00][00000A3DE3305000 52] iPhone12Pro, 
[2023.01.19-23.24.34:735][  0]LogDeviceProfileManager: 	[00000A3DE32F4A00][00000A3DE3307800 52] iPhone12ProMax, 
[2023.01.19-23.24.34:735][  0]LogDeviceProfileManager: 	[00000A3DE32F3A00][00000A3DE330A000 52] iPhone13Mini, 
[2023.01.19-23.24.34:735][  0]LogDeviceProfileManager: 	[00000A3DE32F4600][00000A3DE330C800 52] iPhone13, 
[2023.01.19-23.24.34:735][  0]LogDeviceProfileManager: 	[00000A3DE32F3000][00000A3DE32E2800 52] iPhone13Pro, 
[2023.01.19-23.24.34:735][  0]LogDeviceProfileManager: 	[00000A3DE32F3600][00000A3DE3310000 52] iPhone13ProMax, 
[2023.01.19-23.24.34:735][  0]LogDeviceProfileManager: 	[00000A3DE32F1200][00000A3DE3315000 52] iPhoneSE3, 
[2023.01.19-23.24.34:735][  0]LogDeviceProfileManager: 	[00000A3DE32F5000][00000A3DE3317800 52] iPhone14, 
[2023.01.19-23.24.34:735][  0]LogDeviceProfileManager: 	[00000A3DE32F3800][00000A3DE331A000 52] iPhone14Plus, 
[2023.01.19-23.24.34:735][  0]LogDeviceProfileManager: 	[00000A3DE32F5A00][00000A3DE331C800 52] iPhone14Pro, 
[2023.01.19-23.24.34:735][  0]LogDeviceProfileManager: 	[00000A3DE32F0A00][00000A3DE3302800 52] iPhone14ProMax, 
[2023.01.19-23.24.34:735][  0]LogDeviceProfileManager: 	[00000A3DE32F5600][00000A3DE3320000 52] iPadPro105, 
[2023.01.19-23.24.34:735][  0]LogDeviceProfileManager: 	[00000A3DE32F2600][00000A3DE3325000 52] iPadPro129, 
[2023.01.19-23.24.34:735][  0]LogDeviceProfileManager: 	[00000A3DE32F4C00][00000A3DE3327800 52] iPadPro97, 
[2023.01.19-23.24.34:735][  0]LogDeviceProfileManager: 	[00000A3DE32F4200][00000A3DE332A000 52] iPadPro2_129, 
[2023.01.19-23.24.34:735][  0]LogDeviceProfileManager: 	[00000A3DE32F6000][00000A3DE332C800 52] iPad5, 
[2023.01.19-23.24.34:735][  0]LogDeviceProfileManager: 	[00000A3DE32F4800][00000A3DE3312800 52] iPad6, 
[2023.01.19-23.24.34:735][  0]LogDeviceProfileManager: 	[00000A3DE32F6A00][00000A3DE3340000 52] iPad7, 
[2023.01.19-23.24.34:735][  0]LogDeviceProfileManager: 	[00000A3DE32F6200][00000A3DE3345000 52] iPad8, 
[2023.01.19-23.24.34:735][  0]LogDeviceProfileManager: 	[00000A3DE32F6800][00000A3DE3347800 52] iPad9, 
[2023.01.19-23.24.34:735][  0]LogDeviceProfileManager: 	[00000A3DE32F6C00][00000A3DE334A000 52] iPad10, 
[2023.01.19-23.24.34:735][  0]LogDeviceProfileManager: 	[00000A3DE32F4E00][00000A3DE334C800 52] iPadPro11, 
[2023.01.19-23.24.34:735][  0]LogDeviceProfileManager: 	[00000A3DE32F6E00][00000A3DE3322800 52] iPadPro2_11, 
[2023.01.19-23.24.34:735][  0]LogDeviceProfileManager: 	[00000A3DE32F7000][00000A3DE3360000 52] iPadPro3_11, 
[2023.01.19-23.24.34:735][  0]LogDeviceProfileManager: 	[00000A3DE32F4400][00000A3DE3365000 52] iPadPro4_11, 
[2023.01.19-23.24.34:735][  0]LogDeviceProfileManager: 	[00000A3DE32F7A00][00000A3DE3367800 52] iPadPro3_129, 
[2023.01.19-23.24.34:735][  0]LogDeviceProfileManager: 	[00000A3DE32F7200][00000A3DE336A000 52] iPadPro4_129, 
[2023.01.19-23.24.34:735][  0]LogDeviceProfileManager: 	[00000A3DE32F7800][00000A3DE336C800 52] iPadPro5_129, 
[2023.01.19-23.24.34:735][  0]LogDeviceProfileManager: 	[00000A3DE32F7C00][00000A3DE3342800 52] iPadPro6_129, 
[2023.01.19-23.24.34:735][  0]LogDeviceProfileManager: 	[00000A3DE32F5800][00000A3DE3370000 52] AppleTV, 
[2023.01.19-23.24.34:735][  0]LogDeviceProfileManager: 	[00000A3DE32F7E00][00000A3DE3375000 52] AppleTV4K, 
[2023.01.19-23.24.34:735][  0]LogDeviceProfileManager: 	[00000A3DE32F8000][00000A3DE3377800 52] AppleTV2_4K, 
[2023.01.19-23.24.34:735][  0]LogDeviceProfileManager: 	[00000A3DE32F5E00][00000A3DE337A000 52] TVOS, 
[2023.01.19-23.24.34:735][  0]LogDeviceProfileManager: 	[00000A3DE32F9400][00000A3DE3362800 52] Mac, 
[2023.01.19-23.24.34:735][  0]LogDeviceProfileManager: 	[00000A3DE32F9600][00000A3DE337C800 52] MacEditor, 
[2023.01.19-23.24.34:735][  0]LogDeviceProfileManager: 	[00000A3DE32F5400][00000A3DE3380000 52] MacClient, 
[2023.01.19-23.24.34:735][  0]LogDeviceProfileManager: 	[00000A3DE32F5C00][00000A3DE3385000 52] MacServer, 
[2023.01.19-23.24.34:735][  0]LogDeviceProfileManager: 	[00000A3DE32F7400][00000A3DE338A000 52] Linux, 
[2023.01.19-23.24.34:735][  0]LogDeviceProfileManager: 	[00000A3DE32F8400][00000A3DE3387800 52] LinuxEditor, 
[2023.01.19-23.24.34:735][  0]LogDeviceProfileManager: 	[00000A3DE32F7600][00000A3DE338C800 52] LinuxArm64Editor, 
[2023.01.19-23.24.34:735][  0]LogDeviceProfileManager: 	[00000A3DE32F8600][00000A3DE3372800 52] LinuxArm64, 
[2023.01.19-23.24.34:735][  0]LogDeviceProfileManager: 	[00000A3DE32F6600][00000A3DE3390000 52] LinuxClient, 
[2023.01.19-23.24.34:735][  0]LogDeviceProfileManager: 	[00000A3DE32F9200][00000A3DE3395000 52] LinuxArm64Client, 
[2023.01.19-23.24.34:735][  0]LogDeviceProfileManager: 	[00000A3DE32F9E00][00000A3DE3397800 52] LinuxServer, 
[2023.01.19-23.24.34:735][  0]LogDeviceProfileManager: 	[00000A3DE32F9A00][00000A3DE339A000 52] LinuxArm64Server, 
[2023.01.19-23.24.34:735][  0]LogDeviceProfileManager: 	[00000A3DE32F8200][00000A3DE339C800 52] Android, 
[2023.01.19-23.24.34:735][  0]LogDeviceProfileManager: 	[00000A3DE32F9C00][00000A3DE3382800 52] Android_Preview_OpenGL, 
[2023.01.19-23.24.34:735][  0]LogDeviceProfileManager: 	[00000A3DE32FA000][00000A3DE33A0000 52] Android_Preview_Vulkan, 
[2023.01.19-23.24.34:735][  0]LogDeviceProfileManager: 	[00000A3DE32F9000][00000A3DE33A5000 52] Android_Low, 
[2023.01.19-23.24.34:735][  0]LogDeviceProfileManager: 	[00000A3DE32FAA00][00000A3DE33A7800 52] Android_Mid, 
[2023.01.19-23.24.34:735][  0]LogDeviceProfileManager: 	[00000A3DE32FA200][00000A3DE33AA000 52] Android_High, 
[2023.01.19-23.24.34:735][  0]LogDeviceProfileManager: 	[00000A3DE32FA800][00000A3DE33AC800 52] Android_Default, 
[2023.01.19-23.24.34:735][  0]LogDeviceProfileManager: 	[00000A3DE32FAC00][00000A3DE3392800 52] Android_Adreno4xx, 
[2023.01.19-23.24.34:735][  0]LogDeviceProfileManager: 	[00000A3DE32F5200][00000A3DE3330000 52] Android_Adreno5xx_Low, 
[2023.01.19-23.24.34:735][  0]LogDeviceProfileManager: 	[00000A3DE32FAE00][00000A3DE3335000 52] Android_Adreno5xx, 
[2023.01.19-23.24.34:735][  0]LogDeviceProfileManager: 	[00000A3DE32FB000][00000A3DE3337800 52] Android_Adreno6xx, 
[2023.01.19-23.24.34:735][  0]LogDeviceProfileManager: 	[00000A3DE32F8E00][00000A3DE333A000 52] Android_Adreno6xx_Vulkan, 
[2023.01.19-23.24.34:735][  0]LogDeviceProfileManager: 	[00000A3DE32FBA00][00000A3DE333C800 52] Android_Adreno7xx, 
[2023.01.19-23.24.34:735][  0]LogDeviceProfileManager: 	[00000A3DE32FB200][00000A3DE33A2800 52] Android_Adreno7xx_Vulkan, 
[2023.01.19-23.24.34:735][  0]LogDeviceProfileManager: 	[00000A3DE32FB800][00000A3DE33B0000 52] Android_Mali_T6xx, 
[2023.01.19-23.24.34:735][  0]LogDeviceProfileManager: 	[00000A3DE32FBC00][00000A3DE33B5000 52] Android_Mali_T7xx, 
[2023.01.19-23.24.34:735][  0]LogDeviceProfileManager: 	[00000A3DE32F6400][00000A3DE33B7800 52] Android_Mali_T8xx, 
[2023.01.19-23.24.34:735][  0]LogDeviceProfileManager: 	[00000A3DE32FBE00][00000A3DE33BA000 52] Android_Mali_G71, 
[2023.01.19-23.24.34:735][  0]LogDeviceProfileManager: 	[00000A3DE32FC000][00000A3DE33BC800 52] Android_Mali_G72, 
[2023.01.19-23.24.34:735][  0]LogDeviceProfileManager: 	[00000A3DE32F8C00][00000A3DE3332800 52] Android_Mali_G72_Vulkan, 
[2023.01.19-23.24.34:735][  0]LogDeviceProfileManager: 	[00000A3DE32FCA00][00000A3DE33C0000 52] Android_Mali_G76, 
[2023.01.19-23.24.34:735][  0]LogDeviceProfileManager: 	[00000A3DE32FC200][00000A3DE33C5000 52] Android_Mali_G76_Vulkan, 
[2023.01.19-23.24.34:735][  0]LogDeviceProfileManager: 	[00000A3DE32FC800][00000A3DE33C7800 52] Android_Mali_G77, 
[2023.01.19-23.24.34:735][  0]LogDeviceProfileManager: 	[00000A3DE32FCC00][00000A3DE33CA000 52] Android_Mali_G77_Vulkan, 
[2023.01.19-23.24.34:735][  0]LogDeviceProfileManager: 	[00000A3DE32F8800][00000A3DE33CC800 52] Android_Mali_G78, 
[2023.01.19-23.24.34:735][  0]LogDeviceProfileManager: 	[00000A3DE32FCE00][00000A3DE33B2800 52] Android_Mali_G78_Vulkan, 
[2023.01.19-23.24.34:735][  0]LogDeviceProfileManager: 	[00000A3DE32FD000][00000A3DE33D0000 52] Android_Mali_G710, 
[2023.01.19-23.24.34:735][  0]LogDeviceProfileManager: 	[00000A3DE32F9800][00000A3DE33D5000 52] Android_Mali_G710_Vulkan, 
[2023.01.19-23.24.34:735][  0]LogDeviceProfileManager: 	[00000A3DE32FDA00][00000A3DE33D7800 52] Android_Xclipse_920, 
[2023.01.19-23.24.34:735][  0]LogDeviceProfileManager: 	[00000A3DE32FD200][00000A3DE33DA000 52] Android_Xclipse_920_Vulkan, 
[2023.01.19-23.24.34:735][  0]LogDeviceProfileManager: 	[00000A3DE32FD800][00000A3DE33DC800 52] Android_Vulkan_SM5, 
[2023.01.19-23.24.34:735][  0]LogDeviceProfileManager: 	[00000A3DE32FDC00][00000A3DE33C2800 52] Android_PowerVR_G6xxx, 
[2023.01.19-23.24.34:735][  0]LogDeviceProfileManager: 	[00000A3DE32FA600][00000A3DE33E0000 52] Android_PowerVR_GT7xxx, 
[2023.01.19-23.24.34:735][  0]LogDeviceProfileManager: 	[00000A3DE32FDE00][00000A3DE33E5000 52] Android_PowerVR_GE8xxx, 
[2023.01.19-23.24.34:735][  0]LogDeviceProfileManager: 	[00000A3DE32F8A00][00000A3DE33E7800 52] Android_PowerVR_GM9xxx, 
