Log file open, 01/20/23 20:41:22
[2023.01.20-19.41.29:880][  0]LogDeviceProfileManager: 	[0000069E3DEC8A00][0000069E3E2D2800 52] iPhone13Pro, 
[2023.01.20-19.41.29:880][  0]LogDeviceProfileManager: 	[0000069E3DEC8200][0000069E3E320000 52] iPhone13ProMax, 
[2023.01.20-19.41.29:880][  0]LogDeviceProfileManager: 	[0000069E3DEC8800][0000069E3E325000 52] iPhoneSE3, 
[2023.01.20-19.41.29:880][  0]LogDeviceProfileManager: 	[0000069E3DEC8C00][0000069E3E327800 52] iPhone14, 
[2023.01.20-19.41.29:880][  0]LogDeviceProfileManager: 	[0000069E3DEC6A00][0000069E3E32A000 52] iPhone14Plus, 
[2023.01.20-19.41.29:880][  0]LogDeviceProfileManager: 	[0000069E3DEC8E00][0000069E3E32C800 52] iPhone14Pro, 
[2023.01.20-19.41.29:880][  0]LogDeviceProfileManager: 	[0000069E3DEC9000][0000069E3E312800 52] iPhone14ProMax, 
[2023.01.20-19.41.29:880][  0]LogDeviceProfileManager: 	[0000069E3DEC7600][0000069E3E330000 52] iPadPro105, 
[2023.01.20-19.41.29:880][  0]LogDeviceProfileManager: 	[0000069E3DEC9A00][0000069E3E335000 52] iPadPro129, 
[2023.01.20-19.41.29:880][  0]LogDeviceProfileManager: 	[0000069E3DEC9200][0000069E3E337800 52] iPadPro97, 
[2023.01.20-19.41.29:880][  0]LogDeviceProfileManager: 	[0000069E3DEC9800][0000069E3E33A000 52] iPadPro2_129, 
[2023.01.20-19.41.29:880][  0]LogDeviceProfileManager: 	[0000069E3DEC9C00][0000069E3E33C800 52] iPad5, 
[2023.01.20-19.41.29:880][  0]LogDeviceProfileManager: 	[0000069E3DEC6C00][0000069E3E322800 52] iPad6, 
[2023.01.20-19.41.29:880][  0]LogDeviceProfileManager: 	[0000069E3DEC9E00][0000069E3E300000 52] iPad7, 
[2023.01.20-19.41.29:880][  0]LogDeviceProfileManager: 	[0000069E3DECA000][0000069E3E305000 52] iPad8, 
[2023.01.20-19.41.29:880][  0]LogDeviceProfileManager: 	[0000069E3DEC6E00][0000069E3E307800 52] iPad9, 
[2023.01.20-19.41.29:880][  0]LogDeviceProfileManager: 	[0000069E3DECAA00][0000069E3E30A000 52] iPad10, 
[2023.01.20-19.41.29:880][  0]LogDeviceProfileManager: 	[0000069E3DECA200][0000069E3E30C800 52] iPadPro11, 
[2023.01.20-19.41.29:880][  0]LogDeviceProfileManager: 	[0000069E3DECA800][0000069E3E332800 52] iPadPro2_11, 
[2023.01.20-19.41.29:880][  0]LogDeviceProfileManager: 	[0000069E3DECAC00][0000069E3E350000 52] iPadPro3_11, 
[2023.01.20-19.41.29:880][  0]LogDeviceProfileManager: 	[0000069E3DEC5000][0000069E3E355000 52] iPadPro4_11, 
[2023.01.20-19.41.29:880][  0]LogDeviceProfileManager: 	[0000069E3DECAE00][0000069E3E357800 52] iPadPro3_129, 
[2023.01.20-19.41.29:880][  0]LogDeviceProfileManager: 	[0000069E3DECB000][0000069E3E35A000 52] iPadPro4_129, 
[2023.01.20-19.41.29:880][  0]LogDeviceProfileManager: 	[0000069E3DEC7400][0000069E3E35C800 52] iPadPro5_129, 
[2023.01.20-19.41.29:880][  0]LogDeviceProfileManager: 	[0000069E3DECBA00][0000069E3E302800 52] iPadPro6_129, 
[2023.01.20-19.41.29:880][  0]LogDeviceProfileManager: 	[0000069E3DECB200][0000069E3E360000 52] AppleTV, 
[2023.01.20-19.41.29:880][  0]LogDeviceProfileManager: 	[0000069E3DECB800][0000069E3E365000 52] AppleTV4K, 
[2023.01.20-19.41.29:880][  0]LogDeviceProfileManager: 	[0000069E3DECBC00][0000069E3E367800 52] AppleTV2_4K, 
[2023.01.20-19.41.29:880][  0]LogDeviceProfileManager: 	[0000069E3DEC8600][0000069E3E36A000 52] TVOS, 
[2023.01.20-19.41.29:880][  0]LogDeviceProfileManager: 	[0000069E3DECBE00][0000069E3E352800 52] Mac, 
[2023.01.20-19.41.29:880][  0]LogDeviceProfileManager: 	[0000069E3DECCE00][0000069E3E36C800 52] MacEditor, 
[2023.01.20-19.41.29:880][  0]LogDeviceProfileManager: 	[0000069E3DEC7800][0000069E3E370000 52] MacClient, 
[2023.01.20-19.41.29:880][  0]LogDeviceProfileManager: 	[0000069E3DECC400][0000069E3E375000 52] MacServer, 
[2023.01.20-19.41.29:880][  0]LogDeviceProfileManager: 	[0000069E3DECD800][0000069E3E37A000 52] Linux, 
[2023.01.20-19.41.29:880][  0]LogDeviceProfileManager: 	[0000069E3DECDA00][0000069E3E377800 52] LinuxEditor, 
[2023.01.20-19.41.29:880][  0]LogDeviceProfileManager: 	[0000069E3DECA400][0000069E3E37C800 52] LinuxArm64Editor, 
[2023.01.20-19.41.29:880][  0]LogDeviceProfileManager: 	[0000069E3DECD200][0000069E3E362800 52] LinuxArm64, 
[2023.01.20-19.41.29:880][  0]LogDeviceProfileManager: 	[0000069E3DECD400][0000069E3E380000 52] LinuxClient, 
[2023.01.20-19.41.29:880][  0]LogDeviceProfileManager: 	[0000069E3DECC600][0000069E3E385000 52] LinuxArm64Client, 
[2023.01.20-19.41.29:880][  0]LogDeviceProfileManager: 	[0000069E3DEC9600][0000069E3E387800 52] LinuxServer, 
[2023.01.20-19.41.29:880][  0]LogDeviceProfileManager: 	[0000069E3DEC9400][0000069E3E38A000 52] LinuxArm64Server, 
[2023.01.20-19.41.29:880][  0]LogDeviceProfileManager: 	[0000069E3DECA600][0000069E3E38C800 52] Android, 
[2023.01.20-19.41.29:880][  0]LogDeviceProfileManager: 	[0000069E3DECDE00][0000069E3E372800 52] Android_Preview_OpenGL, 
[2023.01.20-19.41.29:880][  0]LogDeviceProfileManager: 	[0000069E3DECB600][0000069E3E390000 52] Android_Preview_Vulkan, 
[2023.01.20-19.41.29:880][  0]LogDeviceProfileManager: 	[0000069E3DECD600][0000069E3E395000 52] Android_Low, 
[2023.01.20-19.41.29:880][  0]LogDeviceProfileManager: 	[0000069E3DECDC00][0000069E3E397800 52] Android_Mid, 
[2023.01.20-19.41.29:880][  0]LogDeviceProfileManager: 	[0000069E3DECE000][0000069E3E39A000 52] Android_High, 
[2023.01.20-19.41.29:880][  0]LogDeviceProfileManager: 	[0000069E3DECCA00][0000069E3E39C800 52] Android_Default, 
[2023.01.20-19.41.29:880][  0]LogDeviceProfileManager: 	[0000069E3DECEA00][0000069E3E382800 52] Android_Adreno4xx, 
[2023.01.20-19.41.29:880][  0]LogDeviceProfileManager: 	[0000069E3DECE200][0000069E3E340000 52] Android_Adreno5xx_Low, 
[2023.01.20-19.41.29:880][  0]LogDeviceProfileManager: 	[0000069E3DECE800][0000069E3E345000 52] Android_Adreno5xx, 
[2023.01.20-19.41.29:880][  0]LogDeviceProfileManager: 	[0000069E3DECEC00][0000069E3E347800 52] Android_Adreno6xx, 
[2023.01.20-19.41.29:880][  0]LogDeviceProfileManager: 	[0000069E3DECCC00][0000069E3E34A000 52] Android_Adreno6xx_Vulkan, 
[2023.01.20-19.41.29:880][  0]LogDeviceProfileManager: 	[0000069E3DECEE00][0000069E3E34C800 52] Android_Adreno7xx, 
[2023.01.20-19.41.29:880][  0]LogDeviceProfileManager: 	[0000069E3DECF000][0000069E3E392800 52] Android_Adreno7xx_Vulkan, 
[2023.01.20-19.41.29:880][  0]LogDeviceProfileManager: 	[0000069E3DECC800][0000069E3E3B0000 52] Android_Mali_T6xx, 
[2023.01.20-19.41.29:880][  0]LogDeviceProfileManager: 	[0000069E3DECFA00][0000069E3E3B5000 52] Android_Mali_T7xx, 
[2023.01.20-19.41.29:880][  0]LogDeviceProfileManager: 	[0000069E3DECF200][0000069E3E3B7800 52] Android_Mali_T8xx, 
[2023.01.20-19.41.29:880][  0]LogDeviceProfileManager: 	[0000069E3DECF800][0000069E3E3BA000 52] Android_Mali_G71, 
[2023.01.20-19.41.29:880][  0]LogDeviceProfileManager: 	[0000069E3DECFC00][0000069E3E3BC800 52] Android_Mali_G72, 
[2023.01.20-19.41.29:880][  0]LogDeviceProfileManager: 	[0000069E3DECD000][0000069E3E342800 52] Android_Mali_G72_Vulkan, 
[2023.01.20-19.41.29:880][  0]LogDeviceProfileManager: 	[0000069E3DECFE00][0000069E3E3C0000 52] Android_Mali_G76, 
[2023.01.20-19.41.29:880][  0]LogDeviceProfileManager: 	[0000069E3D87EE00][0000069E3E3C5000 52] Android_Mali_G76_Vulkan, 
[2023.01.20-19.41.29:880][  0]LogDeviceProfileManager: 	[0000069E368BE000][0000069E3E3C7800 52] Android_Mali_G77, 
[2023.01.20-19.41.29:880][  0]LogDeviceProfileManager: 	[0000069E3E3F0000][0000069E3E3CA000 52] Android_Mali_G77_Vulkan, 
[2023.01.20-19.41.29:880][  0]LogDeviceProfileManager: 	[0000069E3E3F1200][0000069E3E3CC800 52] Android_Mali_G78, 
[2023.01.20-19.41.29:880][  0]LogDeviceProfileManager: 	[0000069E3E3F1000][0000069E3E3B2800 52] Android_Mali_G78_Vulkan, 
[2023.01.20-19.41.29:880][  0]LogDeviceProfileManager: 	[0000069E3E3F1E00][0000069E3E3D0000 52] Android_Mali_G710, 
[2023.01.20-19.41.29:880][  0]LogDeviceProfileManager: 	[0000069E3E3F0C00][0000069E3E3D5000 52] Android_Mali_G710_Vulkan, 
[2023.01.20-19.41.29:880][  0]LogDeviceProfileManager: 	[0000069E3E3F0200][0000069E3E3D7800 52] Android_Xclipse_920, 
[2023.01.20-19.41.29:880][  0]LogDeviceProfileManager: 	[0000069E3E3F1C00][0000069E3E3DA000 52] Android_Xclipse_920_Vulkan, 
[2023.01.20-19.41.29:880][  0]LogDeviceProfileManager: 	[0000069E3E3F0A00][0000069E3E3DC800 52] Android_Vulkan_SM5, 
[2023.01.20-19.41.29:880][  0]LogDeviceProfileManager: 	[0000069E3E3F2000][0000069E3E3C2800 52] Android_PowerVR_G6xxx, 
[2023.01.20-19.41.29:880][  0]LogDeviceProfileManager: 	[0000069E3E3F1400][0000069E3E3E0000 52] Android_PowerVR_GT7xxx, 
[2023.01.20-19.41.29:880][  0]LogDeviceProfileManager: 	[0000069E3E3F2A00][0000069E3E3E5000 52] Android_PowerVR_GE8xxx, 
[2023.01.20-19.41.29:880][  0]LogDeviceProfileManager: 	[0000069E3E3F2600][0000069E3E3E7800 52] Android_PowerVR_GM9xxx, 
[2023.01.20-19.41.29:880][  0]LogDeviceProfileManager: 	[0000069E3E3F1600][0000069E3E3EA000 52] Android_PowerVR_GM9xxx_Vulkan, 
[2023.01.20-19.41.29:880][  0]LogDeviceProfileManager: 	[0000069E3E3F1A00][0000069E3E3EC800 52] Android_TegraK1, 
[2023.01.20-19.41.29:880][  0]LogDeviceProfileManager: 	[0000069E3E3F3000][0000069E3E3D2800 52] Android_Unknown_Vulkan, 
[2023.01.20-19.41.29:880][  0]LogDeviceProfileManager: 	[0000069E3E3F2400][0000069E3E410000 52] Oculus_Quest, 
[2023.01.20-19.41.29:880][  0]LogDeviceProfileManager: 	[0000069E3E3F3A00][0000069E3E415000 52] Oculus_Quest2, 
[2023.01.20-19.41.29:880][  0]LogDeviceProfileManager: 	[0000069E3E3F0400][0000069E3E417800 52] HoloLens, 
[2023.01.20-19.41.29:880][  0]LogDeviceProfileManager: Active device profile: [0000069E3DEC4E00][0000069E355A5000 52] WindowsEditor
[2023.01.20-19.41.29:880][  0]LogCsvProfiler: Display: Metadata set : deviceprofile="WindowsEditor"
[2023.01.20-19.41.29:880][  0]LogShaderCompilers: Display: Compiling shader autogen file: ../../../../../../Users/Giovan/Documents/Unreal Projects/CoursAnim/Intermediate/ShaderAutogen/PCD3D_SM5/AutogenShaderHeaders.ush
[2023.01.20-19.41.29:883][  0]LogShaderCompilers: Display: Autogen file is unchanged, skipping write.
[2023.01.20-19.41.29:883][  0]LogShaderCompilers: Display: Compiling shader autogen file: ../../../../../../Users/Giovan/Documents/Unreal Projects/CoursAnim/Intermediate/ShaderAutogen/PCD3D_ES3_1/AutogenShaderHeaders.ush
[2023.01.20-19.41.29:886][  0]LogShaderCompilers: Display: Autogen file is unchanged, skipping write.
[2023.01.20-19.41.29:888][  0]LogTurnkeySupport: Turnkey Platform: Android: (Status=Invalid, Allowed_Sdk=r25b, Current_Sdk=, Allowed_AutoSdk=r25b, Current_AutoSdk=, Flags="Platform_InvalidHostPrerequisites", Error="Android Studio is not installed correctly.|Android SDK directory is not set correctly.")
[2023.01.20-19.41.29:888][  0]LogTurnkeySupport: Turnkey Platform: IOS: (Status=Invalid, MinAllowed_Sdk=1100.0.0.0, MaxAllowed_Sdk=1499.0, Current_Sdk=, Allowed_AutoSdk=13.3, Current_AutoSdk=, Flags="Platform_ValidHostPrerequisites")
[2023.01.20-19.41.29:888][  0]LogTurnkeySupport: Turnkey Platform: Linux: (Status=Invalid, Allowed_Sdk=v20_clang-13.0.1-centos7, Current_Sdk=, Allowed_AutoSdk=v20_clang-13.0.1-centos7, Current_AutoSdk=, Flags="Platform_ValidHostPrerequisites")
[2023.01.20-19.41.29:888][  0]LogTurnkeySupport: Turnkey Platform: LinuxArm64: (Status=Invalid, Allowed_Sdk=v20_clang-13.0.1-centos7, Current_Sdk=, Allowed_AutoSdk=v20_clang-13.0.1-centos7, Current_AutoSdk=, Flags="Platform_ValidHostPrerequisites")
[2023.01.20-19.41.29:888][  0]LogTurnkeySupport: Turnkey Platform: Win64: (Status=Valid, MinAllowed_Sdk=10.0.00000.0, MaxAllowed_Sdk=10.9.99999.0, Current_Sdk=10.0.19041.0, Allowed_AutoSdk=10.0.18362.0, Current_AutoSdk=, Flags="InstalledSdk_ValidVersionExists")
[2023.01.20-19.41.29:901][  0]LogTurnkeySupport: Running Turnkey device detection: ' -ScriptsForProject="C:/Users/Giovan/Documents/Unreal Projects/CoursAnim/CoursAnim.uproject" Turnkey -utf8output -WaitForUATMutex -command=VerifySdk -ReportFilename="C:/Users/Giovan/Documents/Unreal Projects/CoursAnim/Intermediate/TurnkeyReport_1.log" -log="C:/Users/Giovan/Documents/Unreal Projects/CoursAnim/Intermediate/TurnkeyLog_1.log" -project="C:/Users/Giovan/Documents/Unreal Projects/CoursAnim/CoursAnim.uproject"  -Device=Win64@DESKTOP-Q3OS93L'
[2023.01.20-19.41.29:901][  0]LogMonitoredProcess: Running Serialized UAT: [ cmd.exe /c ""C:/Program Files/Epic Games/UE_5.1/Engine/Build/BatchFiles/RunUAT.bat"  -ScriptsForProject="C:/Users/Giovan/Documents/Unreal Projects/CoursAnim/CoursAnim.uproject" Turnkey -utf8output -WaitForUATMutex -command=VerifySdk -ReportFilename="C:/Users/Giovan/Documents/Unreal Projects/CoursAnim/Intermediate/TurnkeyReport_1.log" -log="C:/Users/Giovan/Documents/Unreal Projects/CoursAnim/Intermediate/TurnkeyLog_1.log" -project="C:/Users/Giovan/Documents/Unreal Projects/CoursAnim/CoursAnim.uproject"  -Device=Win64@DESKTOP-Q3OS93L" -nocompile -nocompileuat ]
[2023.01.20-19.41.29:961][  0]LogTexture: Display: Oodle Texture Encode Speed settings: Fast: RDO Off Lambda=0, Effort=Normal Final: RDO Off Lambda=0, Effort=Normal
